"Product ID","Name","UPC/PLU","Modifier","Department","Department Code","Retail Price","Unit Cost","In Stock","Taxable Override","Foodstampable Override","Fractional Override","Tags","Price Level 1","Price Level 2","Price Level 3","Price Level 4","Price Level 5","Price Level 6","Price Level 7","Price Level 8","Price Level 9","Linked Product"
"35350450","Lays Barbecue 1.5 Oz","00028400003001","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"39356124","Doritos Cool Ranch 3.25 oz","00028400003209","0","Snacks","9","$2.99","$0.00","0",,,,,,,,,,,,,,
"47914448","Grandma's Vanilla Sandwich Cremes 1.7 Oz","00028400004473","0","Ultra-Processed Prep Desserts","23","$1.00",,"0",,,,,,,,,,,,,,
"47914452","Grandma`S Mini Chocolate Chip","00028400004541","0","Ultra-Processed Prep Desserts","23","$1.00",,"0",,,,,,,,,,,,,,
"35352942","Lay's:barbecue 1.00 Oz","00028400008617","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352471","Smartfood:white Cheddar 0.63 Fl Oz","00028400014236","0","Snacks","9","$0.89",,"0",,,,,,,,,,,,,,
"39013268","Doritos nacho cheese","00028400014588","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"45955340","Cheetohs","00028400014618","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"35352921","Ruffles Queso Cheese Flavored 1 Oz","00028400021203","0","Snacks","9","$0.62",,"0",,,,,,,,,,,,,,
"35352986","Sun Chips:harvest Cheddar 1.00 Oz","00028400021531","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"39013250","FRITOS HNY BBQ TWIST","00028400032278","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"35352548","Fritos:original 1oz","00028400040037","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352985","Fritos:chili Cheese 1.00 Oz","00028400040044","0","Grocery Non-taxable","3","$0.66",,"0",,,,,,,,,,,,,,
"35352840","Cheetos Crunchy:cheese Flavored Snacks 1","00028400040112","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352838","Cheetos Flamin' Hot Crunchy 1oz","00028400040129","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352365","Chester's Flamin' Hot Fries:corn & Potat","00028400043014","0","Snacks","9","$2.50",,"0",,,,,,,,,,,,,,
"35350540","Cheetos Crunchy 2oz","00028400047906","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"35352307","Cheetos Flamin' Hot:crunchy 2.00 Oz","00028400047913","0","Snacks","9","$0.95",,"0",,,,,,,,,,,,,,
"35352904","Cheetos Flamin' Hot:limon - Crunchy 2.00","00028400047920","0","Snacks","9","$0.95",,"0",,,,,,,,,,,,,,
"35350451","Fritos Original 2oz","00028400047937","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"35351155","Fritos Flavor Twists Honey Bbq 2 Oz","00028400047951","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"39013231","Lay's Potato Chips","00028400063388","0","Snacks","9","$2.69",,"0",,,,,,,,,,,,,,
"35351525","Cheetos Cheddar Jalapenos 1 Oz","00028400065528","0","General Food","7","$0.66",,"0",,,,,,,,,,,,,,
"35352988","Chester's Flamin' Hot:fries 1oz","00028400069151","0","Snacks","9","$0.66","$0.00","0",,,,,,,,,,,,,,
"35351517","Doritos Spicy Sweet Chilli 1 Oz","00028400069298","0","General Food","7","$0.66",,"0",,,,,,,,,,,,,,
"35351495","Doritos Spicy Nacho 1 Oz","00028400069656","0","General Food","7","$0.66",,"0",,,,,,,,,,,,,,
"35351144","Dorito's Cool Ranch:flavor 1.75 Fl Oz","00028400070546","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"35350538","Doritos Nacho Cheese 1 3/4oz","00028400070560","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"45769000","Doritos spicy sweet chips","00028400077682","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"47914535","Grandma’s Cookies Chocolate Brownie","00028400079143","0","Ultra-Processed Prep Desserts","23","$1.85",,"0",,,,"Walmart",,,,,,,,,,
"47914510","Grandma’s Cookies Peanut Butter 2.5oz","00028400079150","0","Ultra-Processed Prep Desserts","23","$1.85",,"0",,,,"Walmart",,,,,,,,,,
"47914522","Grandma’s Cookies Chocolate Chip 2.5oz","00028400079167","0","Ultra-Processed Prep Desserts","23","$1.85",,"0",,,,"Walmart",,,,,,,,,,
"47914542","Grandma’s Cookies Oatmeal Raisin","00028400079174","0","Ultra-Processed Prep Desserts","23","$1.85",,"0",,,,"Walmart",,,,,,,,,,
"35352779","Grandma's:mini Sandwich Cookies 3.71 Oz","00028400079570","0","Ultra-Processed Prep Desserts","23","$2.00",,"0",,,,"Walmart",,,,,,,,,,
"35352855","Funyuns Flamin' Hot:onion Flavored Rings","00028400089326","0","Snacks","9","$0.95",,"0",,,,,,,,,,,,,,
"35352293","Lay's:salt & Vinegar 1.00 Oz","00028400090094","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35351892","Ruffles:original 1.00 Oz","00028400090148","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352940","Ruffles Cheddar & Sour Cream 1oz","00028400090179","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352926","Funyuns:onion Flavored Rings 0.75 Oz","00028400090841","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352620","Lays Classic Potato Chips 1oz","00028400090858","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35351866","Lay's:sour Cream & Onion 1oz","00028400090889","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352839","Doritos:nacho Cheese 1oz","00028400090896","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352707","Doritos Cool Ranch:tortilla Chips 1.00 O","00028400091510","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35350447","Lays Classic 1.5oz","00028400091565","0","Snacks","9","$1.00",,"0",,,,,,,,,,,,,,
"35351550","Doritos Dinamita Chime Limon1.5 Fl Oz","00028400162128","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35351457","Cracker Jack Caramel Coated Popcorn & Pe","00028400172516","0","General Food","7","$2.69",,"0",,,,,,,,,,,,,,
"35352243","Cheetos Puffs 15.5 Fl Oz","00028400174459","0","Snacks","9","$7.00",,"0",,,,,,,,,,,,,,
"35351527","Lays Cheddar N Sour Cream","00028400189071","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35351616","Ruffles Sour Cream & Onion 1 Oz","00028400189224","0","Snacks","9","$0.66",,"0",,,,,,,,,,,,,,
"35352589","Doritos Flamin Hot Nacho 1.5 Fl Oz","00028400217019","0","Snacks","9","$0.95",,"0",,,,,,,,,,,,,,
"35351730","Doritos:flamin Hot 1 Oz","00028400218641","0","Snacks","9","$0.65",,"0",,,,,,,,,,,,,,
"39013271","Fritos Corn Chips Origina","00028400355278","0","Snacks","9","$1.25",,"0",,,,,,,,,,,,,,
"39013265","Lays Potato Chip Bbq 24/2","00028400355599","0","Snacks","9","$2.69",,"0",,,,,,,,,,,,,,
"40628732","Lays Classic 2 1/4 oz","00028400355605","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"40653774","Lays Limon 24/2.25oz","00028400355629","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"36469083","Cheetos Jumbo Cheese Puff","00028400355827","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"39356114","Ruffles Chedd Sour Crm Xv","00028400355841","0","Snacks","9","$2.99","$0.00","0",,,,,,,,,,,,,,
"37931026","Cheetos Crunchy Cheese 32","00028400356145","0","Snacks","9","$2.69",,"0",,,,,,,,,,,,,,
"39013273","Cheetos Crunchy Hot 32/2.","00028400356169","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"40194752","Cheetos Flaming Hot Lime","00028400356732","0","Snacks","9","$2.69",,"0",,,,,,,,,,,,,,
"39013261","Doritos Tortilla Cool Ran","00028400356787","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"40280351","Doritos Flamin Hot Nacho","00028400357005","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"37918598","Doritos Tortilla Nacho Ch","00028400357012","0","Non-Tax","1","$2.50",,"0",,,,,,,,,,,,,,
"36469085","Chester's Hot Fries 28/2.","00028400357371","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"40167340","Funyuns Onion Rings 1 7/8 oz","00028400357395","0","Snacks","9","$2.99","$1.88","0",,,,"Riega Snacks",,,,,,,,,,
"35350783","Nut Harvest In Shell Pistachios 1 3/4 Oz","00028400459587","0","Snacks","9","$2.39",,"0",,,,,,,,,,,,,,
"40167393","Doritos Dinamita Chile Limon 3 1/2oz","00028400491419","0","Snacks","9","$2.99","$1.94","0",,,,"Riega Snacks",,,,,,,,,,
"39013264","Lays Potato Chips Srcrm&o","00028400707619","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"39356101","Doritos Spicy Sweet Chili","00028400707633","0","Snacks","9","$2.59","$0.00","0",,,,,,,,,,,,,,
"35350802","Nut","00028400708609","0","Grocery Non-taxable","3","$3.00",,"0",,,,,,,,,,,,,,
"35351217","Lays:classic 15 5/8 Oz","00028400720151","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35352595","Lays Barbecue Flavored 15.5 Fl Oz","00028400720168","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"39240999","Wavy","00028400720175","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"37837627","Lays","00028400720182","0","Snacks","9","$6.80",,"0",,,,,,,,,,,,,,
"35350477","Ruffles Cheddar N Sour Cream 1lb","00028400720229","0","Snacks","9","$7.00",,"0",,,,,,,,,,,,,,
"35351696","Ruffles Original 15.5 Fl Oz","00028400720236","0","Snacks","9","$7.00",,"0",,,,,,,,,,,,,,
"35351700","Doritos: Nacho Cheese 18 3/8 Oz 1lb","00028400720298","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35352216","Doritos Cool Ranch 18.5 Oz 1lb","00028400720304","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35351521","Doritos: Spicy Nacho 1lb.2 3/8 Oz","00028400720328","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35351930","Funyuns: Onion Flavoured Rings 8 3/4 Oz","00028400720403","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35352116","Cheetos Crunchy 17.5 Fl Oz","00028400720984","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35352493","Cheetos Flamin Hot Crunchy 17.5 Fl Oz","00028400721028","0","Snacks","9","$7.00",,"0",,,,,,,,,,,,,,
"35350476","Cheetos Flaming Hot Limon Crunchy 17.5 F","00028400721035","0","Snacks","9","$7.00",,"0",,,,,,,,,,,,,,
"35351534","Spitz","00028400737074","0","Snacks","9","$1.59",,"0",,,,,,,,,,,,,,
"35351041","Seed","00028400737104","0","Grocery Non-taxable","3","$1.59",,"0",,,,,,,,,,,,,,
"35351955","Salted Whole Peanuts. Fl 3 3/4 Oz.","00028400741309","0","Snacks","9","$2.09",,"0",,,,,,,,,,,,,,
"35352385","Chesters Hot Fries 13.5 Oz","00028400747721","0","Snacks","9","$6.79",,"0",,,,,,,,,,,,,,
"35350635","Herb's Pickled Hot Sausage 0.70 Oz","00028534120018","0","Snacks","9","$0.60",,"0",,,,,,,,,,,,,,
"35351538","Herb's:pickled Hot Sausage 0.70oz","00028534120025","0","Snacks","9","$0.54",,"0",,,,"A & J",,,,,,,,,,
"35351257","Herb's Huge Pickled Hot Sausage 1.5 Oz","00028534120032","0","Snacks","9","$1.25",,"0",,,,"A & J",,,,,,,,,,
"42577143","Herb S Tall Red Hot Sausage","00028534120056","0","Snacks","9","$1.05",,"0",,,,"A & J",,,,,,,,,,
"35351642","Planters:salted Peanuts 1.75oz","00029000017931","0","Snacks","9","$0.75",,"0",,,,,,,,,,,,,,
"35352900","Planters:honey Roasted Peanuts 1.75 Oz","00029000017948","0","Snacks","9","$0.75",,"0",,,,,,,,,,,,,,
"35351391","Planters:salted Cashews 1.5oz","00029000017955","0","Snacks","9","$0.75",,"0",,,,,,,,,,,,,,
"35351253","Sour Power Straws Pink Lemonade 2 Oz Eac","00029126150352","0","Grocery Non-taxable","3","$1.65",,"0",,,,,,,,,,,,,,
"35351394","Sour Power Straws Wild Cherry 1.75 Oz","00029126150406","0","Grocery Non-taxable","3","$1.65",,"0",,,,,,,,,,,,,,
"36466219","Potato","00029700061470","0","Snacks","9","$2.80",,"0",,,,,,,,,,,,,,
"35350836","Flight 1","00029924770813","0","Alcohol","5","$17.75",,"0",,,,,,,,,,,,,,
"35351853","Twinings Lemon & Ginger","00030000000014","0","General Food","7","$4.75",,"0",,,,,,,,,,,,,,
"36463687","Quaker Quaker Oatmeal Squares Crunchy Oa","00030000064412","0","Grocery Non-taxable","3","$7.00","$0.00","0",,,,,,,,,,,,,,
"36463684","Quaker Oatmeal Squares Cereal","00030000313282","0","Grocery Non-taxable","3","$7.00","$0.00","0",,,,,,,,,,,,,,
"35778335","Quaker Granola (18 OZ)","00030000571620","0","Grocery Non-taxable","3","$7.00","$0.00","0",,,,,,,,,,,,,,
"35778350","Quaker Granola Oats, Honey & Almonds","00030000572429","0","Grocery Non-taxable","3","$7.00","$0.00","0",,,,,,,,,,,,,,
"35778355","Quaker simply granola 21 OZ","00030000572450","0","Grocery Non-taxable","3","$16.50","$0.00","0",,,,,,,,,,,,,,
"35778341","Quaker Granola Maple & Brown Sugar","00030000576106","0","Grocery Non-taxable","3","$7.00","$0.00","0",,,,,,,,,,,,,,
"35351430","Keebler Chocolate Wafers 1","00030100113218","0","Snacks","9","$0.99",,"0",,,,,,,,,,,,,,
"35352941","Big John's Pickled Sausage (2.3 Oz)","00030561087011","0","Snacks","9","$2.34",,"0",,,,,,,,,,,,,,
"43299082","Big John's Red Hots Sausa","00030561089015","0","Non-Tax","1","$2.50",,"0",,,,"A & J",,,,,,,,,,
"35352532","Big John'sbpickled Eggs Pack Of 2 2.75 O","00030561404016","0","Snacks","9","$2.50",,"0",,,,"A & J",,,,,,,,,,
"35351095","Dawn Ultra Dishwashing Liquid 7.5 Oz","00030772081242","0","Household","6","$2.75",,"0",,,,,,,,,,,,,,
"35352427","Dawn Dishwashing Liquid","00030772109267","0","Household","6","$1.99",,"0",,,,,,,,,,,,,,
"35350896","Mr Gain Multisurface Liquid","00030772112922","0","Household","6","$4.75",,"0",,,,,,,,,,,,,,
"35351135","Tide 1qt","00030772120934","0","Household","6","$5.61",,"0",,,,,,,,,,,,,,
"35350611","Crest 1","00030772125489","0","Grocery Non-taxable","3","$3.75",,"0",,,,,,,,,,,,,,
"35350633","Crest 2","00030772125526","0","Grocery Non-taxable","3","$3.75",,"0",,,,,,,,,,,,,,
"38985961","Tide 6oz","00030772175408","0","Grocery Non-taxable","3","$2.99",,"0",,,,,,,,,,,,,,
"35352529","Shin Noodles (4.02 Oz)","00031146055012","0","General Food","7","$2.25",,"0",,,,,,,,,,,,,,
"35352142","Nongshim Curry Noodles (3.56 Oz)","00031146066353","0","General Food","7","$3.25",,"0",,,,,,,,,,,,,,
"49325233","Nong Shim Noodle Soup","00031146150601","0","Snacks","9","$1.75",,"0",,,,,,,,,,,,,,
"35352522","Nongshim Bowl Noodles Hot & Spicy 3.03 O","00031146250103","0","General Food","7","$2.25",,"0",,,,,,,,,,,,,,
"35352123","Nongshim Bowl Noodles Spicy Kimchi (3.03","00031146250301","0","General Food","7","$2.40",,"0",,,,,,,,,,,,,,
"36466234","Os Whole Cranberry Sauce","00031200016034","0","Grocery Non-taxable","3","$3.50",,"0",,,,,,,,,,,,,,
"35351318","Yellow Tail:chardonnay 750.00 Ml","00031259008929","0","Alcohol","5","$7.77",,"0",,,,,,,,,,,,,,
"35351021","Yellow Tail:chardonnay 1.50 Lt","00031259008936","0","Alcohol","5","$13.60",,"0",,,,,,,,,,,,,,
"35350972","Yellow Tail:shiraz 750.00 Ml","00031259008943","0","Alcohol","5","$7.47",,"0",,,,,,,,,,,,,,
"35351453","Yellow Tail Merlot 750.00 Ml","00031259009223","0","Alcohol","5","$8.99",,"0",,,,,,,,,,,,,,
"35350727","Yellow Tail Cabernet Sauvignon 750.00 Ml","00031259009452","0","Alcohol","5","$7.47",,"0",,,,,,,,,,,,,,
"35350670","Yellow Tail:shiraz - Cabernet 750.00 Ml","00031259009544","0","Alcohol","5","$8.40",,"0",,,,,,,,,,,,,,
"35350425","Yellow Tail:pinot Grigio 750.00 Ml","00031259009711","0","Alcohol","5","$8.08",,"0",,,,,,,,,,,,,,
"35351947","Yellow Tail:cabernet - Merlot 750.00 Ml","00031259014043","0","Alcohol","5","$8.99",,"0",,,,,,,,,,,,,,
"35351455","Yellow Tail:pinot Noir 750.00 Ml","00031259018492","0","Alcohol","5","$8.99",,"0",,,,,,,,,,,,,,
"35350903","Yellow Tail:sauvignon Blanc 750.00 Ml","00031259032351","0","Alcohol","5","$8.73",,"0",,,,,,,,,,,,,,
"35351451","Yellow Tail:moscato 750.00 Ml","00031259032856","0","Drinks","8","$12.00",,"0",,,,,,,,,,,,,,
"35352575","Knott's Berry Farm Cookies Premium, Stra","00031535595617","0","Snacks","9","$1.25",,"0",,,,,,,,,,,,,,
"36638428","Game Leaf Ff Natural 2/$","00031700055144","0","Tobacco","4","$1.29",,"0",,,,,,,,,,,,,,
"35351503","Game Leaf","00031700055168","0","Tobacco","4","$1.29",,"0",,,,,,,,,,,,,,
"35350436","Game Mini","00031700057087","0","Tobacco","4","$0.50",,"0",,,,,,,,,,,,,,
"35351568","Duos","00031700057353","0","Tobacco","4","$0.99",,"0",,,,,,,,,,,,,,
"35350643","White Owl Grape","00031700057834","0","Tobacco","4","$1.24",,"0",,,,,,,,,,,,,,
"35351897","Game Pineapple Wrap 1 Pack","00031700058121","0","Tobacco","4","$1.25",,"0",,,,,,,,,,,,,,
"35351504","Game Leaf Pineapple","00031700058428","0","Tobacco","4","$1.29",,"0",,,,,,,,,,,,,,
"35351204","Pump It Up Styling Spirit","00032023016331","0","Gen Merch","10","$3.99",,"0",,,,,,,,,,,,,,
"35350591","Sour Pickle 1","00032207000088","0","Snacks","9","$1.59",,"0",,,,,,,,,,,,,,
"35351800","Arm & Hammer Baking Soda 8 Oz","00033200011309","0","General Food","7","$1.75",,"0",,,,,,,,,,,,,,
"35350577","Motor Oil","00033322820018","0","Household","6","$3.99",,"0",,,,,,,,,,,,,,
"35350427","Motor Oil Sae 5w-20 946 Ml.","00033322850015","0","Household","6","$3.84",,"0",,,,,,,,,,,,,,
"35352490","Corona Familiar 24 Fl Oz","00033544000250","0","Alcohol","5","$4.65",,"0",,,,"Gold Coast",,,,,,,,,,
"49358769","Corona Extra Can 12oz 6pk","00033544000830","0","Alcohol","5","$12.69",,"'-1",,,,"Gold Coast",,,,,,,,,,
"42838934","Modelo Chelada Sandia Picante 1/12 24 Fl","00033544001875","0","Alcohol","5","$4.13",,"0",,,,"Gold Coast",,,,,,,,,,
"35352696","Modelo 16oz 4pk Can","00033544002100","0","Alcohol","5","$10.25",,"0",,,,"Gold Coast",,,,,,,,,,
"35352204","Corona Extra 16oz 4pk Can","00033544002117","0","Alcohol","5","$10.58",,"0",,,,"Gold Coast",,,,,,,,,,
"35351997","Corona Sunbrew Citrus 12oz Btl Sngl","00033544002377","0","Alcohol","5","$2.42",,"0",,,,"Gold Coast",,,,,,,,,,
"35352145","Corona Sunbrew Citrus 12oz 6pk Btl","00033544002384","0","Alcohol","5","$12.14",,"0",,,,"Gold Coast",,,,,,,,,,
"35352701","Corona Sunbrew Citrus Can (24 Fl Oz)","00033544002445","0","Alcohol","5","$4.67",,"0",,,,"Gold Coast",,,,,,,,,,
"36506366","Corona Extra 1/24 12 Oz Can","00033544950159","0","Alcohol","5","$40.50",,"0",,,,"Gold Coast",,,,,,,,,,
"36470938","Modelo Especial 1/18 12 Oz Bottle","00033544950272","0","Alcohol","5","$24.95",,"0",,,,"Gold Coast",,,,,,,,,,
"36091354","Corona Familiar 12oz 6pk Btl","00033544950517","0","Alcohol","5","$12.75",,"0",,,,"Gold Coast",,,,,,,,,,
"35351397","Corona Familiar 12oz 12pk Btl","00033544950531","0","Alcohol","5","$20.60",,"0",,,,"Gold Coast",,,,,,,,,,
"35352029","Corona Familiar 12oz Btl Sngl","00033544950555","0","Alcohol","5","$2.45",,"0",,,,"Gold Coast",,,,,,,,,,
"35352720","Modelo Chelada Limon Ysal Can (24 Fl Oz)","00033544950609","0","Alcohol","5","$4.67",,"0",,,,"Gold Coast",,,,,,,,,,
"37146061","Nature way","00033674102206","0","Grocery Non-taxable","3","$4.99",,"0",,,,,,,,,,,,,,
"35352282","Ice Breakers Mints (1.5 Oz)","00034000000074","0","Snacks","9","$3.25",,"0",,,,,,,,,,,,,,
"36439964","Ice Breaker Wintergreen","00034000000098","0","Candy","22","$3.25",,"0",,,,"Sams Club",,,,,,,,,,
"35351464","Ice Breakers Sours (1.5 Oz)","00034000000982","0","Candy","22","$3.25",,"0",,,,"Sams Club",,,,,,,,,,
"35352155","Ice Breakers Duo Watermelon (1.5 Oz)","00034000002115","0","Snacks","9","$3.25","$0.00","0",,,,,,,,,,,,,,
"35352993","Hershey’s Cookies N Cream (1.55 Oz)","00034000002399","0","Snacks","9","$1.80",,"0",,,,,,,,,,,,,,
"35352968","Hersheys Milk Chocolatte 1.55oz","00034000002405","0","Snacks","9","$1.80",,"0",,,,,,,,,,,,,,
"35353072","Hershey's Milk Chocolate With Whole Almo","00034000002412","0","Snacks","9","$1.90",,"0",,,,,,,,,,,,,,
"35353029","Kitkat (1.5 Oz)","00034000002467","0","Snacks","9","$1.90",,"0",,,,,,,,,,,,,,
"35372785","Almond Joy","00034000003204","0","Candy","22","$1.40",,"0",,,,"Sams Club",,,,,,,,,,
"35352625","Reeses: 2 Peanut Butter Cups (1.5 Oz)","00034000004409","0","Snacks","9","$1.85",,"0",,,,,,,,,,,,,,
"40492710","Reeses Pb Cup King Sz","00034000004805","0","Snacks","9","$2.25",,"0",,,,,,,,,,,,,,
"35351420","Ice Breakers Duo Strawberry 1.3 Oz","00034000006656","0","Grocery Non-taxable","3","$3.25",,"0",,,,,,,,,,,,,,
"35351964","Ice Breakers Duo (1.3 Oz)","00034000007509","0","Candy","22","$3.25",,"0",,,,"Sams Club",,,,,,,,,,
"36971765","Breathsaver Wintergreen","00034000007677","0","Candy","22","$2.00",,"0",,,,"Sams Club",,,,,,,,,,
"35351456","Ice Breakers - Peppermint 40pc","00034000008438","0","Candy","22","$4.00",,"'-4",,,,"Sams Club",,,,,,,,,,
"35351926","Icebreaker:ice Cubes Spearmint 40 Pieces","00034000008476","0","Candy","22","$6.00",,"'-4",,,,"Sams Club",,,,,,,,,,
"48094148","Hershey���s Milk Choc","00034000249862","0","Candy","22","$1.80",,"0",,,,,,,,,,,,,,
"35352494","Kitkat King Size (3 Oz)","00034000318902","0","Household","6","$2.25",,"0",,,,,,,,,,,,,,
"40492518","Reeses Pb Cup W/reeses Pc","00034000485024","0","Snacks","9","$2.95",,"0",,,,,,,,,,,,,,
"35350663","Reeses","00034000702329","0","Grocery Non-taxable","3","$1.95",,"0",,,,,,,,,,,,,,
"49450307","ICE CUBES","00034000711666","0","Candy","22","$3.25",,"0",,,,,,,,,,,,,,
"36516282","Miller High Life Lager Beer 6/16 fl. oz","00034100000073","0","Alcohol","5","$1.70",,"0",,,,"Gold Coast",,,,,,,,,,
"35352912","Miller High Life 7oz Btl Sngl","00034100000103","0","Alcohol","5","$0.99",,"0",,,,"Gold Coast",,,,,,,,,,
"35353018","Miller High Life 12oz Btl Sngl","00034100000219","0","Alcohol","5","$1.59",,"0",,,,"Gold Coast",,,,,,,,,,
"35419343","Miller High Life 32oz Btl Sngl","00034100000318","0","Alcohol","5","$3.50",,"0",,,,"Gold Coast",,,,,,,,,,
"35352020","Miller High Life 16oz Can","00034100001520","0","Alcohol","5","$2.29",,"0",,,,"Gold Coast",,,,,,,,,,
"39813116","Miller Lite 6/4 16 Oz Can","00034100001582","0","Alcohol","5","$2.03",,"0",,,,"Gold Coast",,,,,,,,,,
"35351956","Icehouse 16oz Can","00034100001605","0","Alcohol","5","$1.76",,"0",,,,"Gold Coast",,,,,,,,,,
"35352994","Miller Lite 12oz","00034100003555","0","Alcohol","5","$2.80",,"0",,,,"Gold Coast",,,,,,,,,,
"35351481","Miller Lite 12oz Btl Sngl","00034100003623","0","Alcohol","5","$2.29",,"0",,,,"Gold Coast",,,,,,,,,,
"35351543","Olde English ""800"" 16fl","00034100006242","0","Alcohol","5","$1.58",,"0",,,,"Gold Coast",,,,,,,,,,
"35350570","Steel Reserve Spiked Strawberry Burst","00034100008703","0","Alcohol","5","$1.73",,"0",,,,"Gold Coast",,,,,,,,,,
"35928799","Miller High Life 16oz 8pk Can","00034100013387","0","Alcohol","5","$12.87",,"0",,,,"Gold Coast",,,,,,,,,,
"35352135","Miller Highlife 12fl 6pack (12 Fl Oz X 6","00034100015053","0","Alcohol","5","$8.84",,"0",,,,"Gold Coast",,,,,,,,,,
"35352047","Miller High Life 12fl 12pack Bottles (12","00034100015091","0","Alcohol","5","$14.25","$0.00","0",,,,"Gold Coast",,,,,,,,,,
"35351915","Miller High Life 7oz 6pk Btl","00034100016418","0","Alcohol","5","$4.50",,"0",,,,"Gold Coast",,,,,,,,,,
"35351296","Miller Lite 12fl 6pack Bottles (12 Fl Oz","00034100575052","0","Alcohol","5","$11.07",,"0",,,,"Gold Coast",,,,,,,,,,
"35350445","Miller Lite 12oz 12pk Btl","00034100575090","0","Alcohol","5","$18.22",,"0",,,,"Gold Coast",,,,,,,,,,
"35351559","Miller Lite 12 Pack 12 Oz Cans (12 Fl Oz","00034100576363","0","Alcohol","5","$15.50",,"0",,,,"Gold Coast",,,,,,,,,,
"35350990","Snack","00034856027300","0","Snacks","9","$2.99",,"0",,,,,,,,,,,,,,
"43870364","Welch's Juicefuls Fusion 4oz","00034856040545","0","Candy","22","$3.25",,"0",,,,"Plenty Prices Florida",,,,,,,,,,
"43870404","Welchs Juicefuls Fs Citrus 4oz","00034856040835","0","Candy","22","$3.25",,"0",,,,"Plenty Prices Florida",,,,,,,,,,
"35351182","Palmolive","00035000002068","0","Gen Merch","10","$2.75",,"0",,,,,,,,,,,,,,
"35351096","Colgate Optic White Clean Mint Paste 4.2","00035000458360","0","Household","6","$3.99",,"0",,,,,,,,,,,,,,
"35965752","COLGATE TBRSH PLUS ADULT","00035000470133","0","Household","6","$2.50",,"0",,,,,,,,,,,,,,
"35351928","Colgate Whitening W/stain Lifters Fluori","00035000764102","0","Grocery Non-taxable","3","$5.00",,"0",,,,,,,,,,,,,,
"38985953","Colgate Toothpaste & Mouthwash Icy Blast","00035000764164","0","Grocery Non-taxable","3","$2.99",,"0",,,,,,,,,,,,,,
"35965757","COLGATE MAX FRESH","00035000767165","0","Household","6","$2.50",,"0",,,,,,,,,,,,,,
"35965755","Colgate Knockout","00035000767257","0","Household","6","$2.50",,"0",,,,,,,,,,,,,,
"35965756","Colgate Max Fresh","00035000983282","0","Household","6","$2.50",,"0",,,,,,,,,,,,,,
"35965753","Colgate Toothbrush","00035000991577","0","Household","6","$2.50",,"0",,,,,,,,,,,,,,
"35351931","Colgate Optic White Stain Fighter 4.2 Oz","00035000996411","0","General Food","7","$3.85",,"0",,,,,,,,,,,,,,
"35352077","Bon Appetit Apple Danish 5 Oz","00035751111064","0","Ultra-Processed Prep Desserts","23","$2.99",,"0",,,,"Pastry Plus / Bon Apetit",,,,,,,,,,
